tripid,trippoststratweight,trippoststratweight_GROUP_1,trippoststratweight_GROUP_2,trippoststratweight_GROUP_3,trippoststratweight_GROUP_4,trippoststratweight_GROUP_5,trippoststratweight_GROUP_6,trippoststratweight_GROUP_7,trippoststratweight_GROUP_8,trippoststratweight_GROUP_9,trippoststratweight_GROUP_10
Y24H6200420P04T04,3298.186325736,3572.962742157,0.0,3291.550126347,3303.936445117,3460.263117042,3128.482400528,3932.133325852,3416.237326225,4338.215857414,3582.160736713
Y24H6200427P01T01,1527.990627738,1827.984816138,2538.408429761,1431.00306792,1518.134548566,0.0,1577.232461504,1469.140377802,1710.210296731,1648.094605465,1812.400540726
Y24H6200427P01T02,1527.990627738,1827.984816138,2538.408429761,1431.00306792,1518.134548566,0.0,1577.232461504,1469.140377802,1710.210296731,1648.094605465,1812.400540726
Y24H6200427P01T03,1527.990627738,1827.984816138,2538.408429761,1431.00306792,1518.134548566,0.0,1577.232461504,1469.140377802,1710.210296731,1648.094605465,1812.400540726
Y24H6200427P01T04,1527.990627738,1827.984816138,2538.408429761,1431.00306792,1518.134548566,0.0,1577.232461504,1469.140377802,1710.210296731,1648.094605465,1812.400540726
Y24H6200427P02T01,1416.983985521,1682.431842256,2473.348201325,1313.001309959,1302.124914674,0.0,1583.772981254,1462.284522836,1452.546978544,1510.344904085,1587.431890998
Y24H6200427P02T02,1416.983985521,1682.431842256,2473.348201325,1313.001309959,1302.124914674,0.0,1583.772981254,1462.284522836,1452.546978544,1510.344904085,1587.431890998
Y24H6200427P02T03,1416.983985521,1682.431842256,2473.348201325,1313.001309959,1302.124914674,0.0,1583.772981254,1462.284522836,1452.546978544,1510.344904085,1587.431890998
Y24H6200427P02T04,1416.983985521,1682.431842256,2473.348201325,1313.001309959,1302.124914674,0.0,1583.772981254,1462.284522836,1452.546978544,1510.344904085,1587.431890998
Y24H6200430P01T01,574.972817733,594.457443614,856.73744561,555.087755958,643.053243285,0.0,590.454889256,640.349507839,651.28473288,597.109254759,654.861196275
Y24H6200430P01T02,574.972817733,594.457443614,856.73744561,555.087755958,643.053243285,0.0,590.454889256,640.349507839,651.28473288,597.109254759,654.861196275
Y24H6200430P01T03,574.972817733,594.457443614,856.73744561,555.087755958,643.053243285,0.0,590.454889256,640.349507839,651.28473288,597.109254759,654.861196275
Y24H6200430P02T01,551.301654311,649.090468641,743.791530877,518.979208886,582.521368213,0.0,558.452891567,713.306930052,596.054489051,555.956227507,650.392066014
Y24H6200430P02T02,551.301654311,649.090468641,743.791530877,518.979208886,582.521368213,0.0,558.452891567,713.306930052,596.054489051,555.956227507,650.392066014
Y24H6200430P02T03,551.301654311,649.090468641,743.791530877,518.979208886,582.521368213,0.0,558.452891567,713.306930052,596.054489051,555.956227507,650.392066014
Y24H6200430P03T01,584.950032242,586.53900174,977.475720804,552.995731698,628.686511834,0.0,593.664305753,655.974185632,718.494757272,657.997121503,601.865373643
Y24H6200430P03T02,584.950032242,586.53900174,977.475720804,552.995731698,628.686511834,0.0,593.664305753,655.974185632,718.494757272,657.997121503,601.865373643
Y24H6200430P04T01,552.899951127,591.24978741,832.979737463,528.369048742,585.163637369,0.0,578.785070218,551.763411009,635.039566832,680.607217188,613.227899647
Y24H6200430P04T02,552.899951127,591.24978741,832.979737463,528.369048742,585.163637369,0.0,578.785070218,551.763411009,635.039566832,680.607217188,613.227899647
Y24H6200430P05T01,577.552998869,610.258884354,1055.149373277,549.179934359,581.793549906,0.0,620.95220736,585.156585767,616.286598619,589.413943218,695.480553854
Y24H6200430P05T02,577.552998869,610.258884354,1055.149373277,549.179934359,581.793549906,0.0,620.95220736,585.156585767,616.286598619,589.413943218,695.480553854
Y24H6200431P03T01,567.230434272,610.412885894,844.852575792,551.827118263,642.028574798,0.0,610.78379176,592.756035197,605.258840345,706.781689513,593.837754551
Y24H6200431P03T02,567.230434272,610.412885894,844.852575792,551.827118263,642.028574798,0.0,610.78379176,592.756035197,605.258840345,706.781689513,593.837754551
Y24H6200431P04T01,598.617532343,637.581827584,1081.425028815,578.976985547,645.247900269,0.0,663.182417479,635.016625599,593.031172251,618.004668669,679.794764982
Y24H6200431P04T02,598.617532343,637.581827584,1081.425028815,578.976985547,645.247900269,0.0,663.182417479,635.016625599,593.031172251,618.004668669,679.794764982
Y24H6200431P05T01,582.172531937,618.488963848,1079.761965716,572.914180519,603.24395924,0.0,651.187841358,564.955033693,590.225989645,600.66882701,687.17235461
Y24H6200431P05T02,582.172531937,618.488963848,1079.761965716,572.914180519,603.24395924,0.0,651.187841358,564.955033693,590.225989645,600.66882701,687.17235461
Y24H6200431P06T01,596.998969579,635.603108602,1078.394899254,577.485286117,643.40719759,0.0,661.207393536,633.365266467,591.50655707,616.40600641,678.150574516
Y24H6200431P06T02,596.998969579,635.603108602,1078.394899254,577.485286117,643.40719759,0.0,661.207393536,633.365266467,591.50655707,616.40600641,678.150574516
Y24H6200435P01T01,780.959894214,870.739399632,1127.421749595,876.371230972,773.890114027,0.0,833.583230152,808.306589926,873.654199541,789.676427534,946.703544445
Y24H6200435P01T02,780.959894214,870.739399632,1127.421749595,876.371230972,773.890114027,0.0,833.583230152,808.306589926,873.654199541,789.676427534,946.703544445
Y24H6200435P01T03,780.959894214,870.739399632,1127.421749595,876.371230972,773.890114027,0.0,833.583230152,808.306589926,873.654199541,789.676427534,946.703544445
Y24H6200435P02T01,495.524061782,517.48410434,736.945307602,533.692853313,528.130647885,0.0,539.46642327,571.857083277,575.936193569,525.557351261,545.705951665
Y24H6200435P02T02,495.524061782,517.48410434,736.945307602,533.692853313,528.130647885,0.0,539.46642327,571.857083277,575.936193569,525.557351261,545.705951665
Y24H6200435P02T03,495.524061782,517.48410434,736.945307602,533.692853313,528.130647885,0.0,539.46642327,571.857083277,575.936193569,525.557351261,545.705951665
Y24H6200440P01T01,537.973844755,649.446010569,806.877141195,521.566016859,550.595732721,0.0,549.020793127,647.34530777,623.171503436,543.310061896,580.037140339
Y24H6200440P01T02,537.973844755,649.446010569,806.877141195,521.566016859,550.595732721,0.0,549.020793127,647.34530777,623.171503436,543.310061896,580.037140339
Y24H6200440P02T01,695.609349231,780.910312566,1036.402231061,656.873154124,695.23211065,0.0,779.416864396,844.003697875,763.097415688,745.533738006,758.333196856
Y24H6200440P02T02,695.609349231,780.910312566,1036.402231061,656.873154124,695.23211065,0.0,779.416864396,844.003697875,763.097415688,745.533738006,758.333196856
Y24H6200440P02T03,695.609349231,780.910312566,1036.402231061,656.873154124,695.23211065,0.0,779.416864396,844.003697875,763.097415688,745.533738006,758.333196856
Y24H6200440P02T04,695.609349231,780.910312566,1036.402231061,656.873154124,695.23211065,0.0,779.416864396,844.003697875,763.097415688,745.533738006,758.333196856
Y24H6200440P02T05,695.609349231,780.910312566,1036.402231061,656.873154124,695.23211065,0.0,779.416864396,844.003697875,763.097415688,745.533738006,758.333196856
Y24H6200440P02T06,695.609349231,780.910312566,1036.402231061,656.873154124,695.23211065,0.0,779.416864396,844.003697875,763.097415688,745.533738006,758.333196856
Y24H6200440P02T07,695.609349231,780.910312566,1036.402231061,656.873154124,695.23211065,0.0,779.416864396,844.003697875,763.097415688,745.533738006,758.333196856
Y24H6200440P02T08,695.609349231,780.910312566,1036.402231061,656.873154124,695.23211065,0.0,779.416864396,844.003697875,763.097415688,745.533738006,758.333196856
Y24H6200440P03T01,820.601518095,876.858445248,1552.354666851,794.045360559,785.485023701,0.0,856.007247131,954.685781248,862.934187747,870.618435046,963.764370722
Y24H6200440P03T02,820.601518095,876.858445248,1552.354666851,794.045360559,785.485023701,0.0,856.007247131,954.685781248,862.934187747,870.618435046,963.764370722
Y24H6200440P03T03,820.601518095,876.858445248,1552.354666851,794.045360559,785.485023701,0.0,856.007247131,954.685781248,862.934187747,870.618435046,963.764370722
Y24H6200440P03T04,820.601518095,876.858445248,1552.354666851,794.045360559,785.485023701,0.0,856.007247131,954.685781248,862.934187747,870.618435046,963.764370722
Y24H6200440P04T01,966.740903357,998.409201581,1653.206750966,965.477728474,963.471782308,0.0,992.794529346,1179.550028531,1157.937452729,1011.37275839,1117.083241643
Y24H6200440P04T02,966.740903357,998.409201581,1653.206750966,965.477728474,963.471782308,0.0,992.794529346,1179.550028531,1157.937452729,1011.37275839,1117.083241643
Y24H6200440P04T03,966.740903357,998.409201581,1653.206750966,965.477728474,963.471782308,0.0,992.794529346,1179.550028531,1157.937452729,1011.37275839,1117.083241643
Y24H6200440P04T04,966.740903357,998.409201581,1653.206750966,965.477728474,963.471782308,0.0,992.794529346,1179.550028531,1157.937452729,1011.37275839,1117.083241643
Y24H6200440P04T05,966.740903357,998.409201581,1653.206750966,965.477728474,963.471782308,0.0,992.794529346,1179.550028531,1157.937452729,1011.37275839,1117.083241643
Y24H6200440P04T06,966.740903357,998.409201581,1653.206750966,965.477728474,963.471782308,0.0,992.794529346,1179.550028531,1157.937452729,1011.37275839,1117.083241643
Y24H6200440P04T07,966.740903357,998.409201581,1653.206750966,965.477728474,963.471782308,0.0,992.794529346,1179.550028531,1157.937452729,1011.37275839,1117.083241643
Y24H6200440P04T08,966.740903357,998.409201581,1653.206750966,965.477728474,963.471782308,0.0,992.794529346,1179.550028531,1157.937452729,1011.37275839,1117.083241643
Y24H6210206P01T01,964.9184767,1011.321768801,907.341174756,1083.370153499,762.46871799,1130.676230598,988.375185674,1448.954889212,1182.007825275,0.0,1009.242591804
Y24H6210206P01T02,964.9184767,1011.321768801,907.341174756,1083.370153499,762.46871799,1130.676230598,988.375185674,1448.954889212,1182.007825275,0.0,1009.242591804
Y24H6210206P01T03,964.9184767,1011.321768801,907.341174756,1083.370153499,762.46871799,1130.676230598,988.375185674,1448.954889212,1182.007825275,0.0,1009.242591804
Y24H6210206P01T04,964.9184767,1011.321768801,907.341174756,1083.370153499,762.46871799,1130.676230598,988.375185674,1448.954889212,1182.007825275,0.0,1009.242591804
Y24H6210206P01T05,964.9184767,1011.321768801,907.341174756,1083.370153499,762.46871799,1130.676230598,988.375185674,1448.954889212,1182.007825275,0.0,1009.242591804
Y24H6210206P01T06,964.9184767,1011.321768801,907.341174756,1083.370153499,762.46871799,1130.676230598,988.375185674,1448.954889212,1182.007825275,0.0,1009.242591804
Y24H6210206P03T01,650.788025886,660.751076021,659.936522288,755.284833129,575.11579631,765.669794413,664.45682332,856.915149722,746.770333674,0.0,670.503124759
Y24H6210206P03T02,650.788025886,660.751076021,659.936522288,755.284833129,575.11579631,765.669794413,664.45682332,856.915149722,746.770333674,0.0,670.503124759
Y24H6210206P03T03,650.788025886,660.751076021,659.936522288,755.284833129,575.11579631,765.669794413,664.45682332,856.915149722,746.770333674,0.0,670.503124759
Y24H6210206P03T04,650.788025886,660.751076021,659.936522288,755.284833129,575.11579631,765.669794413,664.45682332,856.915149722,746.770333674,0.0,670.503124759
Y24H6210206P03T05,650.788025886,660.751076021,659.936522288,755.284833129,575.11579631,765.669794413,664.45682332,856.915149722,746.770333674,0.0,670.503124759
Y24H6210206P03T06,650.788025886,660.751076021,659.936522288,755.284833129,575.11579631,765.669794413,664.45682332,856.915149722,746.770333674,0.0,670.503124759
Y24H6210206P04T01,645.488278373,654.992427822,654.60834854,748.816807472,570.412353033,759.355645233,658.976517844,850.139935615,740.970024949,0.0,665.604809555
Y24H6210206P04T02,645.488278373,654.992427822,654.60834854,748.816807472,570.412353033,759.355645233,658.976517844,850.139935615,740.970024949,0.0,665.604809555
Y24H6210208P01T01,353.784789464,388.842669213,363.294852832,423.051135133,305.626070716,437.050047137,414.99733337,414.144103967,401.881440478,0.0,361.50517747
Y24H6210208P01T02,353.784789464,388.842669213,363.294852832,423.051135133,305.626070716,437.050047137,414.99733337,414.144103967,401.881440478,0.0,361.50517747
Y24H6210208P01T03,353.784789464,388.842669213,363.294852832,423.051135133,305.626070716,437.050047137,414.99733337,414.144103967,401.881440478,0.0,361.50517747
Y24H6210208P02T01,566.740142748,574.745961066,597.247831319,595.185555795,441.754485128,745.935587457,695.281805653,765.221454527,629.757661439,0.0,563.350131433
Y24H6210208P02T02,566.740142748,574.745961066,597.247831319,595.185555795,441.754485128,745.935587457,695.281805653,765.221454527,629.757661439,0.0,563.350131433
Y24H6210211P01T01,475.007927553,513.442709797,472.927024603,573.871686809,406.181568282,520.239047287,511.713876908,614.983961865,561.001961729,0.0,490.152207687
Y24H6210211P01T02,475.007927553,513.442709797,472.927024603,573.871686809,406.181568282,520.239047287,511.713876908,614.983961865,561.001961729,0.0,490.152207687
Y24H6210211P01T03,475.007927553,513.442709797,472.927024603,573.871686809,406.181568282,520.239047287,511.713876908,614.983961865,561.001961729,0.0,490.152207687
Y24H6210211P01T04,475.007927553,513.442709797,472.927024603,573.871686809,406.181568282,520.239047287,511.713876908,614.983961865,561.001961729,0.0,490.152207687
Y24H6210211P01T05,475.007927553,513.442709797,472.927024603,573.871686809,406.181568282,520.239047287,511.713876908,614.983961865,561.001961729,0.0,490.152207687
Y24H6210211P02T01,576.998426708,730.78808514,604.26386308,619.762613,585.87499504,688.361301015,624.48971642,700.973477393,658.87260183,0.0,580.028597577
Y24H6210211P02T02,576.998426708,730.78808514,604.26386308,619.762613,585.87499504,688.361301015,624.48971642,700.973477393,658.87260183,0.0,580.028597577
Y24H6210211P03T01,607.132151436,617.901532631,618.922168871,693.417174263,559.850729997,685.685378305,630.060615129,817.850979525,672.4337022,0.0,630.495807741
Y24H6210211P03T02,607.132151436,617.901532631,618.922168871,693.417174263,559.850729997,685.685378305,630.060615129,817.850979525,672.4337022,0.0,630.495807741
Y24H6210211P04T01,709.031911324,755.563695369,725.535647968,762.999528496,649.411165391,832.121273519,733.705468453,969.410348413,775.277118877,0.0,731.582779053
Y24H6210211P04T02,709.031911324,755.563695369,725.535647968,762.999528496,649.411165391,832.121273519,733.705468453,969.410348413,775.277118877,0.0,731.582779053
Y24H6210212P01T01,655.085297794,842.856312213,669.573806162,704.38664424,567.223371859,770.311817873,760.098758731,741.648472954,754.317952244,0.0,643.66152236
Y24H6210212P01T02,655.085297794,842.856312213,669.573806162,704.38664424,567.223371859,770.311817873,760.098758731,741.648472954,754.317952244,0.0,643.66152236
Y24H6210212P02T01,679.785741145,828.419161429,682.109232825,772.558168858,582.687719788,787.962280179,804.804243896,769.268113103,794.177021991,0.0,668.869470122
Y24H6210212P02T02,679.785741145,828.419161429,682.109232825,772.558168858,582.687719788,787.962280179,804.804243896,769.268113103,794.177021991,0.0,668.869470122
Y24H6210214P01T01,526.713443616,579.168957868,534.730747284,550.297848234,612.282453295,546.272664206,613.182614944,661.932830076,558.411832875,0.0,622.754688054
Y24H6210214P01T02,526.713443616,579.168957868,534.730747284,550.297848234,612.282453295,546.272664206,613.182614944,661.932830076,558.411832875,0.0,622.754688054
Y24H6210214P01T03,526.713443616,579.168957868,534.730747284,550.297848234,612.282453295,546.272664206,613.182614944,661.932830076,558.411832875,0.0,622.754688054
Y24H6210214P01T04,526.713443616,579.168957868,534.730747284,550.297848234,612.282453295,546.272664206,613.182614944,661.932830076,558.411832875,0.0,622.754688054
Y24H6210214P01T05,526.713443616,579.168957868,534.730747284,550.297848234,612.282453295,546.272664206,613.182614944,661.932830076,558.411832875,0.0,622.754688054
Y24H6210214P01T06,526.713443616,579.168957868,534.730747284,550.297848234,612.282453295,546.272664206,613.182614944,661.932830076,558.411832875,0.0,622.754688054
Y24H6210214P01T07,526.713443616,579.168957868,534.730747284,550.297848234,612.282453295,546.272664206,613.182614944,661.932830076,558.411832875,0.0,622.754688054
